P63208	Q9UKT8	20596027	physical association	anti tag coimmunoprecipitation
O15234	P38919	18066079;19478851;18066079;16170325;19478851;19478851;18066079;16170325;18066079;18066079;18066079	direct interaction;physical association;direct interaction;physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association	atpase assay;anti tag coimmunoprecipitation;tandem affinity purification;tandem affinity purification;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;tandem affinity purification;tandem affinity purification;tandem affinity purification;tandem affinity purification;tandem affinity purification
P53350	O96017	20126263	phosphorylation reaction	protein kinase assay
Q14141	Q15019	24633326;17637674	physical association;physical association	pull down;pull down
P25445	Q9UER7	14637155	physical association	coimmunoprecipitation
O15392	Q96GD4	19357306;19357306	phosphorylation reaction;physical association	protein kinase assay;anti tag coimmunoprecipitation
Q12834	O60566	21300909;22000412;20212161;22000412	physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
P24863	P49336	20098423	physical association	anti bait coimmunoprecipitation
Q16531	Q92466	19966799;22822215;22822215;22822215;22822215;22822215;22822215;17360488;22039351	direct interaction;direct interaction;physical association;direct interaction;direct interaction;physical association;direct interaction;physical association;physical association	x-ray crystallography;x-ray crystallography;pull down;transmission electron microscopy;atomic force microscopy;anti tag coimmunoprecipitation;dynamic light scattering;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q14676	O76064	24240613;24240613	physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
P16104	P62988	19202061	physical association	anti tag coimmunoprecipitation
Q13501	Q9GZQ8	24089205;24089205	physical association;physical association	tandem affinity purification;tandem affinity purification
P10275	P35222	22187462;22187462;22187462	direct interaction;direct interaction;direct interaction	pull down;pull down;pull down
P08069	P08069	21645859;21645859;21645859	direct interaction;covalent binding;direct interaction	molecular sieving;comigration in sds page;static light scattering
Q969F2	P01135	18757723	physical association	anti tag coimmunoprecipitation
P98170	P98170	19273858	physical association	anti tag coimmunoprecipitation
O14920	O14920	23776406;21423167;23776406;23776406;21423167;23776406;23776406	phosphorylation reaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	protein kinase assay;molecular sieving;cosedimentation in solution;molecular sieving;cosedimentation in solution;light scattering;x-ray crystallography
Q7L576	Q9Y2A7	19363480;21107423	direct interaction;physical association	molecular sieving;pull down
Q8WXF1	Q15233	22416126;22416126;22416126;22416126;22416126;22416126;22416126	direct interaction;direct interaction;direct interaction;direct interaction;physical association;physical association;direct interaction	two hybrid;x ray scattering;two hybrid;x-ray crystallography;pull down;anti tag coimmunoprecipitation;molecular sieving
Q8N3U4	Q9UQE7	15737063;22885700	physical association;physical association	cosedimentation through density gradient;anti bait coimmunoprecipitation
Q9UQE7	Q8WVM7	22885700	physical association	anti bait coimmunoprecipitation
Q9UKL0	O60341	21300290;21300290;21300290;17687328	direct interaction;direct interaction;direct interaction;physical association	pull down;pull down;molecular sieving;anti bait coimmunoprecipitation
Q53HL2	O15392	20739936;20739936;20739936;20739936	direct interaction;direct interaction;physical association;physical association	two hybrid;two hybrid;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
Q9NQS7	Q53HL2	20739936	physical association	anti bait coimmunoprecipitation
Q96GD4	Q9NQS7	20739936;19357306;20739936;19357306;19357306	direct interaction;direct interaction;direct interaction;phosphorylation reaction;physical association	two hybrid;pull down;two hybrid;protein kinase assay;anti tag coimmunoprecipitation
P04637	Q9UER7	21134643	direct interaction	nuclear magnetic resonance
Q9BY43	Q8WUM4	18511562;18511562	direct interaction;direct interaction	x-ray crystallography;surface plasmon resonance
Q13153	Q13153	22153498;17389360	direct interaction;phosphorylation reaction	x-ray crystallography;protein kinase assay
P36956	Q96RN5	16799563;16799563;16799563;16799563;16799563;16799563;16799563;16799563	direct interaction;direct interaction;physical association;direct interaction;physical association;physical association;physical association;physical association	pull down;pull down;pull down;classical fluorescence spectroscopy;anti tag coimmunoprecipitation;pull down;pull down;pull down
Q96RN5	Q9XX00	16799563	direct interaction	pull down
P09874	Q01094	20133863	physical association	anti bait coimmunoprecipitation
P20248	P46527	20596027	physical association	anti tag coimmunoprecipitation
P05198	P19525	18971339	phosphorylation reaction	protein kinase assay
P63208	Q13616	11961546	physical association	x-ray crystallography
P06213	P18031	16271887	direct interaction	x-ray crystallography
Q9NZU7	Q13936	21134641;21134641	direct interaction;physical association	isothermal titration calorimetry;pull down
P62158	Q13936	16338416;19279214;16338416;19279214	direct interaction;direct interaction;direct interaction;direct interaction	x-ray crystallography;molecular sieving;molecular sieving;x-ray crystallography
O94921	P38936	17517622;17517622;17517622;17517622;17517622;17517622;17517622;17517622	physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;two hybrid;anti tag coimmunoprecipitation;two hybrid;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
O94921	P30281	17517622;17517622;17517622;17517622;17517622	physical association;physical association;physical association;physical association;physical association	two hybrid;anti bait coimmunoprecipitation;two hybrid;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P62988	P38936	19541625	physical association	pull down
P10415	Q9C000	19223583	direct interaction	pull down
Q07817	Q9C000	19223583;19223583	direct interaction;direct interaction	pull down;pull down
P29466	Q9C000	18511561	physical association	anti bait coimmunoprecipitation
P38398	Q96RL1	17643121;17643121	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
O00408	O00408	19828435;19828435;19828435	direct interaction;direct interaction;direct interaction	light scattering;molecular sieving;x-ray crystallography
P25445	Q14790	20956295;21713032	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P25445	P12931	20696918;20696918	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P25445	P07947	21713032;21713032	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
O75340	Q8WUM4	18940611;18940611;18940611;18940611;18940611;18940611	direct interaction;physical association;direct interaction;direct interaction;physical association;physical association	far western blotting;pull down;far western blotting;x-ray crystallography;pull down;pull down
Q9BUL8	O00506	23665169;23665169;23665169;23665169;23665169	direct interaction;direct interaction;direct interaction;physical association;direct interaction	x-ray crystallography;cosedimentation in solution;molecular sieving;pull down;surface plasmon resonance
Q9BUL8	Q9Y6E0	23541896;23541896	direct interaction;direct interaction	bio-layer interferometry;pull down
Q99081	P17542	19497860;19497860	physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
P15923	P17542	19497860;19497860	physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
O00267	P24928	24814348	physical association	anti bait coimmunoprecipitation
O00267	P63272	17404243	direct interaction	molecular sieving
Q9NYJ8	Q62073	19675569	physical association	tandem affinity purification
Q6R327	P42345	22307628;23263282	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
O00167	Q15475	23435380;23435380;23435380	direct interaction;direct interaction;direct interaction	x-ray crystallography;molecular sieving;molecular sieving
Q02156	Q15139	19011111	phosphorylation reaction	protein kinase assay
P25054	Q9NR80	22000517	direct interaction	isothermal titration calorimetry
Q07812	Q07820	18981409;18981409	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P63146	P62988	21422291;21422291	direct interaction;covalent binding	nuclear magnetic resonance;comigration in sds page
Q16637	Q9UHI6	21072240	physical association	anti bait coimmunoprecipitation
P98155	Q60841	20223215;17548821;20223215	physical association;physical association;direct interaction	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;surface plasmon resonance
P06396	P07830	18689676;18689676	direct interaction;direct interaction	molecular sieving;x-ray crystallography
Q13094	Q08881	17420479;17420479	physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
